measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code,vib_mean,vib_std,vib_max,vib_energy,vib_energy_mean,vib_kurt,crest_factor,temp_mean,temp_std,temp_trend,courant_mean,courant_std,envelope,envelope_mean,fft_max_amp,fft_dominant_freq,vib_rms,vib_skewness,peak2peak,spectral_entropy,shape_factor,impulse_factor,health_score
5201,1,2025-04-15 12:00:00,48.6568,56.5802,0.584852,0.491755,0.0,0.0,1486.81,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7201512,0.18001308459156096,1.0031,0.34205186190400005,0.5494022259544,-0.9973897144311019,1.3533153956581188,37.960295,5.255374552876903,0.43709466165413474,54.9495,3.6684138795369106,0.5987136417979334,0.7386248388543951,1.7834827166222647,8.0,0.7412167199641412,-0.11303436258731585,0.6100390000000001,1.6094635159145985,1.0292515223676495,1.3929019331039068,41.269443650825025
5221,1,2025-04-15 12:15:00,33.5361,55.826,0.740097,0.00157022,0.0,0.0,1495.17,0.85,NORMAL,,,0.725039,0.17911406212919495,1.0031,0.547743569409,0.5561593064108,-0.9417926773421987,1.345069191588992,37.941469999999995,5.271286925170501,0.3099809022556383,55.096465,3.640192892702122,0.799998632187169,0.7464763186932666,1.7479865140595678,8.0,0.7457608909099485,-0.19425841450823453,0.6100390000000001,1.6131992236481385,1.02858037965043,1.3835117815958706,41.424198548384176
5241,1,2025-04-15 12:30:00,37.4478,57.7926,0.966936,0.339845,0.0,0.0,1491.89,0.85,NORMAL,,,0.7383465,0.18693360167534306,1.0031,0.934965228096,0.5783525169257999,-1.0620370501972813,1.3190094737890559,37.780215,5.232518704296774,0.34605631578947293,55.438565,3.550458686197435,0.9809592059498463,0.7604603865435225,1.9738050025866962,8.0,0.7604949157790603,-0.27326345021421783,0.6100390000000001,1.4667897691179927,1.029997317992383,1.3585762221957087,37.494152978052085
5261,1,2025-04-15 12:45:00,45.4564,58.3501,0.426172,0.490128,0.0,0.0,1502.14,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7265939,0.19903475279455476,1.0031,0.181622573584,0.5655727866962,-1.2405801840411412,1.3338284531419946,38.415980000000005,5.358971726249041,0.3761511278195484,55.208595,3.166556723913729,0.42631495513459267,0.7483382552161907,2.207647092209045,8.0,0.7520457344445217,-0.24962849613302457,0.6100390000000001,1.3213603106471734,1.0350289665375567,1.380551087229674,36.09417502077838
5281,1,2025-04-15 13:00:00,32.2928,56.9516,0.853264,0.525384,0.0,0.0,1498.21,0.85,ALERT,acceleration,ALERT_1_ACCELERATION,0.72363975,0.19655565484906506,1.0031,0.728059453696,0.5603569069605501,-1.2012365474831954,1.3400218044048027,38.24339,5.503177538276343,0.24649744360902176,55.065825,3.0087558248473276,0.9658201425664791,0.7509037012488787,2.1637494818526037,8.0,0.7485699078646897,-0.24405309842561185,0.6100390000000001,1.3348969443083551,1.034451060531485,1.3861869785536425,37.17748286845918
5301,1,2025-04-15 13:15:00,38.2683,49.8303,1.25078,0.427843,0.0,0.0,1498.96,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.74993325,0.22919730070971267,1.25078,1.5644506084,0.61230471197555,-0.6300010667269085,1.598442900055522,38.444745,5.422111243153479,0.1836608270676681,54.80989000000001,3.2288717282960584,1.251343773546349,0.7754622563956011,2.1227357074781126,8.0,0.782499017236156,0.14829627289896616,0.857719,1.6238920099305223,1.0434248864051983,1.6678551035470757,20.875903670736378
5321,1,2025-04-15 13:30:00,42.4122,58.6131,0.833198,0.371966,0.0,0.0,1495.88,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.76394175,0.2250535877787602,1.25078,0.694218907204,0.63172365889655,-0.5074308230121813,1.5736833744873848,38.808550000000004,5.4325190541967086,0.1880969924812012,55.17828000000001,3.2210697856130905,0.9013116680049008,0.7928627527562373,1.960268333836706,8.0,0.794810454697565,0.0036928548663676185,0.857719,1.7034273340318653,1.0404071431587,1.6372714259467147,20.948446798805154
5341,1,2025-04-15 13:45:00,32.7801,58.3255,0.755997,0.258291,0.0,0.0,1490.25,0.85,NORMAL,,,0.76692245,0.2245058284287316,1.25078,0.571531464009,0.6360527679625501,-0.48263926940265156,1.568318820637622,38.107119999999995,5.247719959493165,0.22829443609022468,55.327095,3.2972347481959194,0.7605720585314151,0.7960577654526737,2.0157299935320414,8.0,0.7975291643335372,-0.03567838399595524,0.857719,1.681872953027629,1.0399084852629215,1.6309080512235519,20.917016155408994
5361,1,2025-04-15 14:00:00,32.3584,57.0525,0.795318,0.130103,0.0,0.0,1490.0,0.85,NORMAL,,,0.7832877,0.2132156670431188,1.25078,0.632530721124,0.6567274956103001,-0.11601854734716799,1.5434349415538509,38.07361,5.283871629471767,0.0659827067669158,55.191044999999995,3.1572781052964434,0.8402052508376192,0.8140729947066954,1.7013424073352053,8.0,0.810387250399647,-0.12947693175139693,0.857719,1.8312722496076124,1.0345971848722375,1.596833447535518,27.759450148203214
5381,1,2025-04-15 14:15:00,31.3441,51.2956,0.534652,0.181102,0.0,0.0,1502.99,0.85,NORMAL,,,0.7626779,0.21647048604441502,1.25078,0.28585276110400004,0.6261940769103,-0.23912223585668269,1.5806162772817443,37.738074999999995,5.494020504806715,-0.03045015037594067,54.896384999999995,3.2350601722663996,0.5544998643153066,0.7919645009352293,1.4941649252515632,8.0,0.7913242552268318,0.06513678106733703,0.857719,2.0677019097412686,1.0375602258689698,1.6399845837410727,25.34801391831026
5401,1,2025-04-15 14:30:00,32.7038,60.2193,0.633698,0.388931,0.0,0.0,1496.65,0.85,NORMAL,,,0.75440755,0.21815866539419498,1.25078,0.401573155204,0.6143442946192501,-0.2996588042882542,1.5957873315107234,37.894295,5.290472161246181,-0.23118954887218096,55.145105,3.447511693575845,0.6339176613563575,0.7802255632008145,1.467417821597482,8.0,0.7838011830938061,0.16896843698705308,0.857719,2.085595103747946,1.0389625369667146,1.65796325652101,25.518348333920684
5421,1,2025-04-15 14:45:00,46.8808,63.308,0.640889,0.184812,0.0,0.0,1489.06,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.76679895,0.20307051647446978,1.25078,0.41073871032100007,0.6271563826492501,-0.05590918681823975,1.5794031667477755,38.474395,5.614731356508781,-0.14410819548872317,55.38857499999999,3.841748459651792,0.6411850224629775,0.7894762995621639,1.3140808559956578,8.0,0.7919320568390006,0.3162443611619056,0.824608,2.0706598466633275,1.0327766565228396,1.6311707239150879,27.909195201690586
5441,1,2025-04-15 15:00:00,39.841,54.3627,0.709724,0.121569,0.0,0.0,1489.33,0.85,NORMAL,,,0.7521301499999999,0.19556005247824035,1.25078,0.5037081561760001,0.60203130995805,0.42028954364268234,1.6120235738963598,38.633145,5.60578761736708,-0.15313887218045105,55.44108,3.8189913598943175,0.7100906343718181,0.7743696895781054,1.5489065207544017,7.0,0.7759067662793321,0.48881767889014965,0.824608,1.8790655344821179,1.031612368215421,1.6629834588295878,25.161199679565918
5461,1,2025-04-15 15:15:00,29.8504,53.0937,0.717672,0.305738,0.0,0.0,1495.89,0.85,NORMAL,,,0.7562845499999999,0.1938062019423351,1.25078,0.5150530995839999,0.60764912228445,0.49603631584675023,1.6045545642142642,38.636155,5.6008034840383,-0.4182321052631582,55.320695,3.854770854883333,0.7231065472486724,0.7786807247825631,1.5919459766079578,7.0,0.7795185195262843,0.447964304871196,0.824608,1.8272708521314986,1.0307211994421452,1.6538484071189234,23.6249641675236
5481,1,2025-04-15 15:30:00,36.4509,62.7469,0.951801,0.354942,0.0,0.0,1487.54,0.85,NORMAL,,,0.7612221,0.19762159164766865,1.25078,0.905925143601,0.6165606643395,0.23957232876979484,1.5929165361795588,38.361264999999996,5.564464737418457,-0.3971466917293254,55.637080000000005,4.1943930407904855,0.952034462600816,0.7832082620693834,1.6307507853135843,7.0,0.7852137698356416,0.3915496382366086,0.824608,1.7904590009358434,1.0315173046133637,1.6431209739665718,26.425428544099688
5501,1,2025-04-15 15:45:00,43.3,55.7868,0.674552,0.145229,0.0,0.0,1490.92,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7620545,0.1971981096942869,1.25078,0.45502040070400007,0.6176698007139001,0.2586133073645849,1.5914857105877478,38.508025,5.6580090854864435,-0.2949585714285723,55.87361,4.053489415033612,0.744510626224948,0.7874400245143675,1.6144263045807765,7.0,0.7859197164557586,0.3842668771161445,0.824608,1.7903770264318544,1.0313169404871196,1.6413261759607403,26.06289242570591
5521,1,2025-04-15 16:00:00,39.9619,56.9293,0.493674,0.269427,0.0,0.0,1491.83,0.85,NORMAL,,,0.7418931,0.20320710182339388,1.25078,0.243714018276,0.5896338417475,0.19616521220724348,1.628882385165153,38.3329,5.5496941285083246,-0.19593037593984977,56.09854499999999,3.976463654724152,0.5022027751550896,0.7659005594869235,1.3457446054231732,7.0,0.7678761890744497,0.5174312661351992,0.824608,2.0582936424931693,1.035022684588153,1.6859302213675662,29.285491933873303
5541,1,2025-04-15 16:15:00,32.9397,57.2005,0.853414,0.222196,0.0,0.0,1497.2,0.85,NORMAL,,,0.73621065,0.19810404242913826,1.25078,0.728315455396,0.57928907221885,0.5142710110677617,1.6433620728879146,37.91392499999999,5.6281286551406735,-0.22582398496240622,56.171145,3.982985912930815,0.8534145661745275,0.7577821038908483,1.314425955209172,7.0,0.7611104205165306,0.5771100636094575,0.824608,2.071149551175542,1.0338215285023507,1.6989430923079651,25.70582488251352
5561,1,2025-04-15 16:30:00,39.4296,45.1094,0.510808,0.302398,0.0,0.0,1500.93,0.85,NORMAL,,,0.7393037,0.19381945366462225,1.25078,0.26092481286400004,0.5822576424215999,0.6247757168934802,1.6391674782189138,37.907869999999996,5.626339915555067,-0.17832766917293266,56.03275000000001,4.320152488232216,0.5121316736164633,0.7608408423971104,1.2574413589761664,7.0,0.7630580858765602,0.657986644043796,0.824608,2.0604596736974923,1.0321307533621562,1.6918351663980105,23.95419145071998
5581,1,2025-04-15 16:45:00,33.4186,52.433,0.900454,0.276575,0.0,0.0,1493.16,0.85,NORMAL,,,0.7413976,0.19539561502605565,1.25078,0.810817406116,0.5859408753386,0.49885739318335576,1.6340074410470113,37.466485,5.614330685915782,-0.17395857142857177,56.090355,4.260728797490309,0.9365710428667341,0.7644452102475008,1.2936792226387541,7.0,0.765467749378509,0.6272173219126562,0.824608,2.0630543209186216,1.0324659107961007,1.687056983072164,25.410957633731194
5601,1,2025-04-16 07:00:00,27.0087,60.1101,0.846859,0.147524,0.0,0.0,1496.11,0.85,NORMAL,,,0.75449795,0.19311745535117525,1.25078,0.717170165881,0.6046967905374501,0.48571974147498587,1.6084667805508128,36.38408,5.427045224914102,-0.14666631578947437,56.26685,4.354173919295569,0.8850698050933368,0.778763018412271,1.2910602909955664,7.0,0.7776225244535102,0.4781029635682808,0.824608,2.010658645284656,1.0306489546099646,1.6577646080313877,26.93111123870538
5621,1,2025-04-16 07:15:00,34.2535,56.2325,0.649959,0.215618,0.0,0.0,1492.15,0.85,NORMAL,,,0.74999105,0.1945179522791974,1.25078,0.42244670168099996,0.59843194715105,0.43811481480971004,1.6168641904513428,36.41995,5.4095735093589115,-0.22207127819548889,56.287175000000005,4.3529563393744315,0.6510949691531827,0.7713178352605716,1.3692996203180292,7.0,0.773583833305124,0.5308183187621346,0.824608,1.9705094082603656,1.0314574184234153,1.667726565980052,27.90913419996963
5641,1,2025-04-16 07:30:00,34.537,61.56,0.809326,0.175786,0.0,0.0,1494.49,0.85,NORMAL,,,0.7421105499999999,0.18836148348810458,1.25078,0.655008574276,0.58443411446005,0.9107437678399526,1.6361124461917056,36.27441,5.41961162309235,-0.23274135338345978,56.475545,4.50054419440174,0.817444488442352,0.763142099385197,1.2805408111342549,3.0,0.7644829065846077,0.6326246399551085,0.824608,1.9769286691840204,1.0301469310124494,1.6854362174403315,23.356407556287703
5661,1,2025-04-16 07:45:00,44.639,60.2819,0.690568,0.0951993,0.0,0.0,1486.15,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.75533035,0.1737307544234908,1.25078,0.47688416262399996,0.59919719391205,1.4824785109150485,1.6158313957442332,36.23354,5.349351318903296,0.03173157894736847,56.57213499999999,4.563187091712734,0.6943420190432209,0.7765434525806283,1.2215248180038099,7.0,0.7740782866816831,0.8949546193731884,0.7571060000000001,1.9777869021666048,1.0248208425053518,1.6559376944724415,16.500523774523096
5681,1,2025-04-16 08:00:00,35.1848,49.5238,0.571183,0.102925,0.0,0.0,1494.51,0.85,NORMAL,,,0.7412263,0.1767850148150811,1.25078,0.326250019489,0.5791067222017,1.536090848881928,1.6436207847143334,36.37814,5.275803115555495,-0.04547263157894892,56.200745000000005,4.825411213398791,0.5979687872213015,0.7581508848133695,1.4698569637105667,7.0,0.7609906189971727,1.0252641517055534,0.7571060000000001,1.8745652629468346,1.0266643506450168,1.6874468678628283,17.284036338744716
5701,1,2025-04-16 08:15:00,32.3894,58.7985,0.515154,0.593472,0.0,0.0,1495.7,0.85,ALERT,acceleration,ALERT_1_ACCELERATION,0.704445,0.13730724649294274,0.951801,0.265383643716,0.5141533739675,-1.05863527424321,1.3273938803989411,36.084195,5.328459540743638,-0.07261000000000081,56.64915499999999,4.614346079973108,0.5951707331306906,0.7253422327925865,1.030528699964255,3.0,0.7170448897855002,0.03269392651780701,0.458127,1.882405419079543,1.017886263324481,1.3511359987633726,52.94518215123123
5721,1,2025-04-16 08:30:00,33.2359,66.7968,1.01619,0.248086,0.0,0.0,1500.51,0.85,ALERT,courant,ALERT_1_COURANT,0.7135946000000001,0.1516827758432573,1.01619,1.0326421161,0.5310745344123,-0.8275404817624459,1.3944314770995407,35.62538,5.146874644470616,-0.013384060150376902,57.05834,5.131536022058525,1.0198650241969007,0.7312699006021864,1.1600611565011036,3.0,0.7287486085148294,0.2741117371275716,0.522516,1.8281984906048896,1.0212361577478208,1.4240438458698483,52.0552157063386
5741,1,2025-04-16 08:45:00,31.5127,55.9876,0.775497,0.196915,0.0,0.0,1492.8,0.85,NORMAL,,,0.7145696,0.15203194892120206,1.01619,0.601395597009,0.5325677410623,-0.8532124582539997,1.3924752603272907,35.56201,5.191360519768427,-0.11706210526315822,56.941445,5.127778208878325,0.7788182861698707,0.7321822119841093,1.1791173378101578,3.0,0.7297723899013308,0.25496145498708617,0.522516,1.8337050774135584,1.0212754487177391,1.4221007982677953,51.93687832920301
5761,1,2025-04-16 09:00:00,28.8367,55.2389,0.863412,0.251451,0.0,0.0,1508.85,0.85,NORMAL,,,0.7179743000000001,0.15467495164413606,1.01619,0.7454802817439999,0.5382152190933,-0.9752988912965179,1.385150391749994,35.385925,5.36264278866452,-0.2637212781954894,56.850765,5.141727883061043,0.8695836793705449,0.7336511334107556,1.208260397997512,3.0,0.7336315281483614,0.21478540795262147,0.522516,1.8052903907869473,1.0218075035924739,1.4153570658234464,50.73643613053971
5781,1,2025-04-16 09:15:00,32.6326,57.387,0.677531,0.393836,0.0,0.0,1497.36,0.85,NORMAL,,,0.7251182500000001,0.14895607742972433,1.01619,0.459048255961,0.5468749938361499,-0.8251803865758052,1.3741396892659299,35.45035,5.319092985156081,-0.36687278195488826,57.155335,4.9729922102741515,0.6976362396915223,0.7408079521795663,1.1500119370362643,3.0,0.7395099687199287,0.19232782734744913,0.522516,1.8117943133874383,1.0198474079228887,1.4014128021168784,51.71550157522086
5801,1,2025-04-16 09:30:00,38.274,51.1242,0.589274,0.239747,0.0,0.0,1493.79,0.85,NORMAL,,,0.72289705,0.15071193691084478,1.01619,0.347243847076,0.54415852842975,-0.8847662164659154,1.3775653049079715,35.728860000000005,5.313539604919908,-0.3699015037593997,56.70058,5.092476621200506,0.597454723834982,0.7389848053034975,1.192947972873741,3.0,0.7376710163953508,0.2035595991732017,0.522516,1.7696414886278753,1.0204371637357126,1.40571883450663,49.42852905189962
5821,1,2025-04-16 09:45:00,36.6146,57.9004,0.612489,0.22591,0.0,0.0,1488.5,0.85,NORMAL,,,0.7214770500000001,0.1516561137402211,1.01619,0.3751427751209999,0.5423787316697499,-0.9183685109526833,1.379823669820455,35.21555,4.631638257338529,-0.1811648120300766,56.4302,4.861516477180221,0.6431858918313567,0.7390848487719166,1.21502574467611,3.0,0.7364636662251234,0.21630445977635665,0.522516,1.7867816356714794,1.0207721301798183,1.4084855486276582,52.21312350027963
5841,1,2025-04-16 10:00:00,27.546,55.6732,0.94017,0.283135,0.0,0.0,1496.98,0.85,NORMAL,,,0.73299935,0.15927882935124385,1.01619,0.8839196288999999,0.56138930530595,-1.1560508707298258,1.3562596735480488,34.60080000000001,4.798345352086958,-0.21769639097744461,56.49572499999999,4.840971677895281,0.9412492175387686,0.750642777930264,1.2467382831352543,3.0,0.7492591709855475,0.10343545212716368,0.522516,1.8184827318349845,1.0221825844229806,1.3863450201063001,50.71226780152658
5861,1,2025-04-16 10:15:00,40.9991,62.8882,0.521822,0.393433,0.0,0.0,1486.36,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.72320685,0.16614328763236913,1.01619,0.272298199684,0.54925156031095,-1.2806073083348477,1.3711635715325883,35.158235000000005,4.864563113317284,-0.20129842105263304,56.98545,4.972336525586762,0.5221064814712615,0.7405927746413934,1.222487254280295,7.0,0.7411150789931008,0.16192800581051953,0.522516,1.863811347134723,1.0247622488204289,1.4051166669603357,46.67058894296864
5881,1,2025-04-16 10:30:00,30.4217,51.4405,0.956611,0.365401,0.0,0.0,1480.89,0.85,NORMAL,,,0.72344735,0.1664947136032206,1.01619,0.915104605321,0.5497105333969501,-1.2789718914923556,1.3705910351215274,34.856775000000006,4.965998758703746,-0.24855270676691882,56.42012999999999,4.92533146254085,1.0000611399652894,0.7429941085096171,1.2265789690941336,7.0,0.7414246646807415,0.1654679533623021,0.522516,1.8595514640784112,1.0248495120700796,1.4046495554864502,48.46956776003124
5901,1,2025-04-16 10:45:00,32.7042,60.131,1.08315,0.361105,0.0,0.0,1499.95,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.7438772499999999,0.184296232988853,1.08315,1.1732139225000002,0.58562020948675,-1.210447674512836,1.4154045118980696,34.326985,4.567008185750306,-0.14598969924812102,56.63734000000001,4.99128058606628,1.1060359577725114,0.7610703750869954,1.2631442149457242,7.0,0.7652582632593717,0.18182081740722442,0.5894760000000001,1.8292509865432358,1.028742661817698,1.456087007021539,43.825729046468155
5921,1,2025-04-16 11:00:00,44.6333,54.0694,0.724991,0.301657,0.0,0.0,1508.57,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7554431,0.17478055034329554,1.08315,0.525611950081,0.5997151060770001,-1.0935542167119412,1.3986727359050577,34.560555,4.971870740420265,0.0902157142857135,56.49434500000001,5.023339629797046,0.8013762604117147,0.7760290493498266,1.126615570180744,3.0,0.7744127491699759,0.16751549370808635,0.572342,2.1054261710259863,1.0251106246716202,1.4337942838662578,42.80698712784888
5941,1,2025-04-16 11:15:00,29.728,49.2293,0.575127,0.324836,0.0,0.0,1498.7,0.85,NORMAL,,,0.7415287500000001,0.177624676856886,1.08315,0.33077106612900004,0.57983788661365,-1.0899317431996844,1.422444430306691,34.39997,5.077717787093745,-0.004413233082708142,56.095785,5.274317627031563,0.5891711042095418,0.7628168762515772,1.3896926428770457,3.0,0.7614708704958122,0.3356765136812191,0.572342,1.9607734091725069,1.0268932519054979,1.4606985886107604,45.69858145120049
5961,1,2025-04-16 11:30:00,37.0027,59.1934,0.622227,0.390669,0.0,0.0,1495.12,0.85,NORMAL,,,0.7470996999999999,0.17165450676104885,1.08315,0.387166439529,0.5861499679469,-1.035840192583003,1.4147647506999927,34.278625,4.97923939402657,0.11218383458646577,56.79998500000001,4.631282150001344,0.6308700374616905,0.7687537944438387,1.302359892720409,3.0,0.7656043155226464,0.3849984990433131,0.5679960000000001,1.9408104634237722,1.024768601162439,1.4498064964424342,46.65754062189792
5981,1,2025-04-16 11:45:00,29.0663,53.3041,0.471088,0.303922,0.0,0.0,1492.77,0.85,NORMAL,,,0.7256313999999999,0.17819080300662937,1.08315,0.221923903744,0.5567052928283001,-0.8737251160732176,1.451696829380129,34.06101,5.112138480631924,0.024142706766916783,56.84354,4.591980571937631,0.4989464115190033,0.7468725628764521,1.367858,10.0,0.7461268610821488,0.48177898029835126,0.6120620000000001,1.8329037462034279,1.0282450015998534,1.4927000106490709,52.92033069576438
6001,1,2025-04-16 12:00:00,33.6127,61.9024,1.05064,0.414103,0.0,0.0,1491.24,0.85,ALERT,vibration,ALERT_1_VIBRATION,0.7358204500000001,0.19086305472510226,1.08315,1.1038444096,0.57603900501425,-1.0510734828666923,1.4271271150313498,34.391209999999994,4.838608443811721,-0.09361398496240708,56.933155,4.675808172135088,1.1049653732847853,0.7578673412860246,1.5716389999999998,10.0,0.7589723348148139,0.4803601323262124,0.6120620000000001,1.695334353407139,1.0314640396082357,1.4720303010441878,46.52035573380009
6021,1,2025-04-16 12:15:00,35.3499,64.2338,1.13883,0.421103,0.0,0.0,1496.76,0.85,ALERT,courant,ALERT_1_COURANT,0.7602639999999999,0.20966642348263584,1.13883,1.2969337689,0.6197633583751999,-1.1791256181280874,1.4465916384037005,34.44603,4.843174902576526,-0.08209278195488762,57.33322,4.947130582958377,1.1660893099571454,0.7836170583262227,1.9647880473626793,3.0,0.7872505054778942,0.38900793653131016,0.6677420000000001,1.529841886648422,1.0354962282080935,1.4979401872271474,35.776347471029595
6041,1,2025-04-16 12:30:00,29.7107,57.0026,0.893504,0.40526,0.0,0.0,1509.64,0.85,NORMAL,,,0.7644729,0.21153968080615138,1.13883,0.7983493980159999,0.6269303995622,-1.2636860691019047,1.4382991840532806,34.204715,4.957296247826057,-0.14830398496240707,57.10535,4.84612196975989,0.9286559586035736,0.7891776318342838,2.006855972643576,3.0,0.791789365653644,0.330335598919809,0.6677420000000001,1.5398627285165603,1.0357324172222606,1.4896930924697356,35.3295507381915
6061,1,2025-04-16 12:45:00,32.7411,54.4434,0.961087,0.172895,0.0,0.0,1496.22,0.85,NORMAL,,,0.77799885,0.2151826443503469,1.13883,0.9236882215690001,0.64927060250945,-1.40761394024903,1.4133379773525632,33.60982,4.311006720086548,-0.004460902255639573,56.81342500000001,4.820483534151563,1.0849613519765442,0.80870859848095,1.9175301273749155,3.0,0.8057732947358395,0.16347869507039045,0.6677420000000001,1.6674993703633734,1.0356998518701406,1.463793935603126,37.8648376093489
6081,1,2025-04-16 13:00:00,28.1965,50.2765,0.386735,0.26183,0.0,0.0,1497.45,0.85,NORMAL,,,0.7687764500000001,0.22807909401795246,1.13883,0.149563960225,0.64043629954625,-1.3014555565078738,1.4230525205733116,33.260405,4.4573561579028596,-0.0569259398496238,56.85106,4.763173403188481,0.7093373953947193,0.8142770288896208,2.091302398314852,3.0,0.8002726407582919,0.029467394988942613,0.752095,1.626542725347376,1.0409692436823768,1.4813539079125617,39.730925610714635
6101,1,2025-04-16 13:15:00,46.3235,54.8747,0.402645,0.285761,0.0,0.0,1498.08,0.85,ALERT,temperature,ALERT_1_TEMPERATURE,0.7631509999999999,0.2359166185456209,1.13883,0.162122996025,0.6352732671617,-1.2757650932721238,1.4288235790180677,33.95711,5.319627502679388,0.11593699248120179,56.65487,4.759545878835174,0.4284786894400047,0.8059424267050865,2.184118789057075,3.0,0.7970403171494526,-0.03471850886089051,0.752095,1.5978773424837178,1.0444070912637808,1.4922734799636332,35.56047868770721
6121,1,2025-04-16 13:30:00,33.5694,53.478,0.292104,0.421364,0.0,0.0,1496.6,0.85,NORMAL,,,0.7269467,0.2501702453101425,1.13883,0.08532474681599998,0.5879073986975001,-1.128853093522591,1.4852666711088693,33.973785,5.3177701730068065,0.09901075187969866,55.988929999999996,4.159810848951275,0.41172627419266233,0.7755354892048747,2.3299561576037986,3.0,0.7667511973890228,0.0032431391703511684,0.8467260000000001,1.7632687934211626,1.0547557287683775,1.566593532143975,41.751934589058145
6141,1,2025-04-16 13:45:00,31.6676,57.43,0.24784,0.268979,0.0,0.0,1489.48,0.85,NORMAL,,,0.70056385,0.2716792694960801,1.13883,0.061424665600000004,0.56090885212705,-1.176194343786939,1.5205921761379633,33.98153,5.314108643492519,0.02720601503759344,56.06105,4.1722715936349015,0.40253093061968037,0.7567211214273651,2.0858135229050867,3.0,0.7489384835399033,0.005962165524066645,0.89099,1.8763831724057949,1.0690509972372289,1.6255905844619438,42.98843136989767
6161,1,2025-04-16 14:00:00,35.5191,54.1333,0.752859,0.369841,0.0,0.0,1487.27,0.85,NORMAL,,,0.6950361999999999,0.2693058375341276,1.13883,0.566796673881,0.5519746717339,-1.1161696379911288,1.5328488191740277,34.31565,5.18204077412911,-0.032062857142857976,56.00577,4.19102001553699,0.7621089866799341,0.7513473867928345,1.9790769841346671,3.0,0.742949979294636,0.057762469357739474,0.89099,1.8361131373866495,1.0689370974140615,1.6385189697478797,42.59024338669189
6181,1,2025-04-16 14:15:00,30.5472,58.1552,0.587229,0.246247,0.0,0.0,1487.47,0.85,NORMAL,,,0.6905211,0.2703696578909971,1.13883,0.344837898441,0.5462641538579001,-1.1388045652818624,1.5408400107152935,34.21138,5.238363035549399,-0.1124723308270682,56.044180000000004,4.207831502354939,0.6091213686765247,0.7469216432420847,1.9092233807921446,3.0,0.739096850120402,0.1050803118173208,0.89099,1.8767685729030739,1.070346509397114,1.6492327292399427,43.33660508772978
6201,1,2025-04-16 14:30:00,39.6735,59.2921,0.89408,0.0879108,0.0,0.0,1501.23,0.85,NORMAL,,,0.7057614,0.27294063378833683,1.13883,0.7993790464,0.5688709138241,-1.2013015502278046,1.5099133816822863,34.281355,5.304419419440914,0.029704586466165212,56.452575,4.100180513981903,0.8954034303356821,0.7618190785671197,1.9945271976251755,2.0,0.7542353172744565,-0.044756762612498745,0.89099,1.9077216997583657,1.0686831501492904,1.613618991328204,40.135484110407845
6221,1,2025-04-16 14:45:00,30.2973,62.4977,0.495385,0.226535,0.0,0.0,1499.9,0.85,NORMAL,,,0.6999061999999999,0.2762824664053269,1.13883,0.245406298225,0.5623840899793,-1.271664587636348,1.5185964687457467,33.96549,5.346093951455517,0.009630225563908818,56.68244,4.309162242233956,0.4973380311863513,0.7545266855348693,2.0012400108083197,3.0,0.7499227226716764,0.0003253070716498648,0.89099,1.9110552504699678,1.0714617495890375,1.627118031491766,41.52787748198115
6241,1,2025-04-16 15:00:00,30.453,57.686,0.808085,0.249099,0.0,0.0,1502.16,0.85,NORMAL,,,0.69330195,0.2717789020542977,1.13883,0.6530013672250001,0.55083817689555,-1.1862909317176682,1.5344292988873955,34.110839999999996,5.199893176574809,-0.14190857142857216,56.783080000000005,4.30785515365154,0.808159541519653,0.7478722017339136,2.128972177325197,3.0,0.7421847323244732,0.041248652819148746,0.89099,1.857056170405008,1.0705072028918512,1.6426176190004695,42.88120754117121
6261,1,2025-04-16 15:15:00,33.9948,55.2956,0.426723,0.16574,0.0,0.0,1492.13,0.85,NORMAL,,,0.688547,0.27574000270811955,1.13883,0.182092518729,0.5463278928478,-1.2460339891746248,1.5407501247221582,33.760625,4.940973803643293,-0.03480428571428626,56.40345,4.069478385493657,0.4304341430508903,0.7432885848128952,2.1659519876942532,3.0,0.7391399683739204,0.056772757861940255,0.89099,1.909642110328758,1.0734778705018575,1.653961165099897,44.435063888952655
6281,1,2025-04-16 15:30:00,35.7385,54.3626,0.843418,0.318442,0.0,0.0,1501.88,0.85,NORMAL,,,0.68288735,0.27107044321964024,1.13883,0.711353922724,0.53614035871795,-1.1648361474867037,1.555319611859494,34.026464999999995,4.894687623415368,-0.05926879699248245,56.549555,3.9320524630374654,0.8875106228142149,0.7376610589553414,2.1117149914616844,3.0,0.7322160601338583,0.08187968205965843,0.89099,1.9076032995081391,1.0722354998399413,1.6676689037105916,44.86240430348727
